"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2012","78.300","78.550","78.640","78.220","27.92K","-0.35%"
"Feb 27, 2012","78.578","78.450","78.715","78.400","34.10K","0.23%"
"Feb 24, 2012","78.401","78.680","78.820","78.260","34.10K","-0.61%"
"Feb 23, 2012","78.886","79.345","79.370","78.655","34.29K","-0.53%"
"Feb 22, 2012","79.303","79.200","79.465","79.080","22.46K","0.21%"
"Feb 21, 2012","79.136","79.200","79.360","78.895","23.77K","0.05%"
"Feb 20, 2012","79.100","79.188","79.327","78.910","-","-0.45%"
"Feb 17, 2012","79.456","79.485","79.595","79.255","5.53K","0.00%"
"Feb 16, 2012","79.455","79.860","80.240","79.370","35.09K","-0.41%"
"Feb 15, 2012","79.783","79.560","79.860","79.200","33.37K","0.11%"
"Feb 14, 2012","79.694","79.200","79.765","79.015","32.50K","0.82%"
"Feb 13, 2012","79.045","78.950","79.125","78.715","20.79K","-0.23%"
"Feb 10, 2012","79.226","78.655","79.315","78.655","28.29K","0.73%"
"Feb 09, 2012","78.652","78.800","78.890","78.430","26.57K","-0.10%"
"Feb 08, 2012","78.734","78.645","78.855","78.510","25.58K","0.07%"
"Feb 07, 2012","78.675","79.200","79.370","78.570","34.45K","-0.65%"
"Feb 06, 2012","79.186","79.190","79.645","79.100","18.55K","0.16%"
"Feb 03, 2012","79.057","79.125","79.485","78.815","25.78K","-0.07%"
"Feb 02, 2012","79.110","78.905","79.315","78.840","19.65K","0.10%"
"Feb 01, 2012","79.033","79.480","79.665","78.745","34.83K","-0.48%"
"Jan 31, 2012","79.417","79.165","79.630","78.855","24.95K","0.15%"
"Jan 30, 2012","79.302","78.960","79.570","78.960","22.36K","0.37%"
"Jan 27, 2012","79.011","79.620","79.630","78.890","28.70K","-0.63%"
"Jan 26, 2012","79.513","79.640","79.650","79.190","28.88K","-0.26%"
"Jan 25, 2012","79.717","79.965","80.505","79.515","36.15K","-0.39%"
"Jan 24, 2012","80.026","79.925","80.345","79.785","24.90K","0.12%"
"Jan 23, 2012","79.934","80.535","80.585","79.755","24.81K","-0.59%"
"Jan 20, 2012","80.406","80.275","80.635","80.185","14.82K","0.00%"
"Jan 19, 2012","80.405","80.715","80.805","80.230","21.62K","-0.52%"
"Jan 18, 2012","80.822","81.280","81.375","80.665","22.23K","-0.75%"
"Jan 17, 2012","81.429","81.670","81.680","81.010","20.23K","-0.19%"
"Jan 16, 2012","81.583","81.863","81.965","81.583","-","-0.25%"
"Jan 13, 2012","81.791","81.060","82.045","80.735","5.65K","0.93%"
"Jan 12, 2012","81.036","81.535","81.645","80.950","21.28K","-0.71%"
"Jan 11, 2012","81.614","81.295","81.785","81.100","19.40K","0.63%"
"Jan 10, 2012","81.101","81.270","81.400","81.015","14.03K","-0.35%"
"Jan 09, 2012","81.388","81.670","81.855","81.255","16.30K","-0.26%"
"Jan 06, 2012","81.597","81.245","81.720","81.055","26.72K","0.43%"
"Jan 05, 2012","81.250","80.450","81.345","80.385","18.59K","1.03%"
"Jan 04, 2012","80.425","79.970","80.640","79.845","14.08K","0.64%"
"Jan 03, 2012","79.912","80.155","80.225","79.830","20.04K","-0.83%"
"Jan 02, 2012","80.580","80.580","80.580","80.580","-","0.07%"
"Dec 30, 2011","80.522","80.830","81.025","80.360","12.44K","-0.48%"
"Dec 29, 2011","80.911","81.085","81.310","80.770","15.45K","0.03%"
"Dec 28, 2011","80.883","80.140","81.025","80.055","21.11K","0.93%"
"Dec 27, 2011","80.135","80.150","80.235","80.040","5.66K","-0.23%"
"Dec 26, 2011","80.320","80.320","80.320","80.320","-","0.10%"
"Dec 23, 2011","80.236","80.210","80.375","80.060","7.17K","-0.09%"
"Dec 22, 2011","80.306","80.360","80.505","79.955","13.24K","-0.05%"
"Dec 21, 2011","80.350","80.105","80.445","79.550","24.14K","0.10%"
"Dec 20, 2011","80.273","80.890","80.940","80.035","22.95K","0.08%"
"Dec 19, 2011","80.207","80.300","80.470","80.125","0.97K","-0.05%"
"Dec 16, 2011","80.249","80.175","80.395","79.935","13.15K","-0.11%"
"Dec 15, 2011","80.341","80.565","80.630","80.130","22.85K","-0.35%"
"Dec 14, 2011","80.622","80.290","80.775","80.140","36.53K","0.41%"
"Dec 13, 2011","80.289","79.635","80.455","79.350","40.15K","0.89%"
"Dec 12, 2011","79.580","78.780","79.705","78.690","33.59K","1.14%"
"Dec 09, 2011","78.681","78.875","79.185","78.485","14.95K","-0.29%"
"Dec 08, 2011","78.912","78.490","79.090","78.150","22.61K","0.46%"
"Dec 07, 2011","78.552","78.575","78.810","78.355","15.68K","-0.02%"
"Dec 06, 2011","78.571","78.690","78.975","78.520","16.65K","-0.13%"
"Dec 05, 2011","78.671","78.735","78.780","78.265","20.67K","-0.08%"
"Dec 02, 2011","78.731","78.295","78.890","78.060","20.89K","0.38%"
"Dec 01, 2011","78.433","78.485","78.640","78.145","21.20K","-0.07%"
"Nov 30, 2011","78.491","79.185","79.515","78.010","30.42K","-0.83%"
"Nov 29, 2011","79.151","79.460","79.530","78.695","20.98K","-0.36%"
"Nov 28, 2011","79.436","79.450","79.580","78.950","24.50K","-0.49%"
"Nov 25, 2011","79.831","79.390","79.875","79.330","14.69K","0.60%"
"Nov 24, 2011","79.351","79.185","79.375","78.925","7.65K","0.00%"
"Nov 23, 2011","79.351","78.330","79.400","78.330","7.65K","1.17%"
"Nov 22, 2011","78.435","78.460","78.610","78.160","22.88K","-0.04%"
"Nov 21, 2011","78.463","78.230","78.710","78.145","21.50K","0.27%"
"Nov 18, 2011","78.255","78.540","78.560","77.740","25.83K","-0.30%"
"Nov 17, 2011","78.489","78.580","78.690","78.135","23.04K","0.36%"
"Nov 16, 2011","78.206","78.175","78.605","78.040","26.32K","0.18%"
"Nov 15, 2011","78.062","77.660","78.315","77.620","25.21K","0.40%"
"Nov 14, 2011","77.753","76.975","77.840","76.925","19.17K","0.81%"
"Nov 11, 2011","77.131","77.885","77.960","76.920","17.02K","-1.08%"
"Nov 10, 2011","77.973","78.215","78.420","77.625","26.24K","-0.25%"
"Nov 09, 2011","78.167","76.765","78.250","76.675","33.77K","1.84%"
"Nov 08, 2011","76.751","77.225","77.360","76.720","19.05K","-0.51%"
"Nov 07, 2011","77.141","77.050","77.595","76.995","20.69K","-0.03%"
"Nov 04, 2011","77.162","76.890","77.505","76.775","33.58K","0.40%"
"Nov 03, 2011","76.856","77.505","77.680","76.750","42.77K","-0.42%"
"Nov 02, 2011","77.181","77.620","77.645","76.850","30.02K","-0.27%"
"Nov 01, 2011","77.390","76.630","77.840","76.595","37.57K","1.42%"
"Oct 31, 2011","76.306","75.215","76.720","75.110","34.59K","1.45%"
"Oct 28, 2011","75.216","75.080","75.305","75.045","20.16K","0.27%"
"Oct 27, 2011","75.011","76.455","76.460","74.860","46.91K","-1.91%"
"Oct 26, 2011","76.473","76.480","76.870","76.065","32.04K","0.20%"
"Oct 25, 2011","76.321","76.335","76.655","76.135","35.70K","0.08%"
"Oct 24, 2011","76.262","76.600","76.775","76.195","31.90K","-0.48%"
"Oct 21, 2011","76.628","77.190","77.505","76.465","33.56K","-0.79%"
"Oct 20, 2011","77.236","77.365","77.790","76.970","36.14K","-0.23%"
"Oct 19, 2011","77.416","77.450","77.490","76.815","30.30K","0.01%"
"Oct 18, 2011","77.412","77.460","77.855","77.045","35.32K","-0.02%"
"Oct 17, 2011","77.428","76.810","77.535","76.700","24.55K","0.68%"
"Oct 14, 2011","76.907","77.425","77.565","76.795","21.32K","-0.49%"
"Oct 13, 2011","77.284","77.310","77.740","77.095","22.77K","0.01%"
"Oct 12, 2011","77.274","78.000","78.240","77.115","35.04K","-0.81%"
"Oct 11, 2011","77.908","77.980","78.280","77.775","21.27K","0.12%"
"Oct 10, 2011","77.811","79.075","79.180","77.670","25.66K","-1.69%"
"Oct 07, 2011","79.149","79.050","79.250","78.450","35.47K","0.08%"
"Oct 06, 2011","79.088","79.460","79.980","78.935","34.51K","-0.37%"
"Oct 05, 2011","79.385","79.640","79.870","79.280","31.50K","-0.90%"
"Oct 04, 2011","80.104","80.125","80.430","79.380","36.82K","0.21%"
"Oct 03, 2011","79.937","79.440","80.220","79.305","33.15K","1.09%"
"Sep 30, 2011","79.075","78.455","79.315","78.370","29.98K","0.60%"
"Sep 29, 2011","78.603","78.735","78.745","78.025","26.82K","0.22%"
"Sep 28, 2011","78.429","78.320","78.660","77.835","32.96K","0.51%"
"Sep 27, 2011","78.028","78.820","78.995","77.930","31.88K","-1.31%"
"Sep 26, 2011","79.063","78.995","79.645","78.690","28.76K","-0.21%"
"Sep 23, 2011","79.228","78.900","79.320","78.590","37.46K","0.16%"
"Sep 22, 2011","79.100","78.400","79.400","78.335","49.77K","1.59%"
"Sep 21, 2011","77.859","77.450","78.455","77.235","46.34K","0.43%"
"Sep 20, 2011","77.528","77.830","77.960","77.325","24.75K","0.12%"
"Sep 19, 2011","77.435","77.070","77.500","76.965","3.88K","1.10%"
"Sep 16, 2011","76.593","76.335","76.790","76.320","11.82K","0.43%"
"Sep 15, 2011","76.267","76.880","77.105","76.090","27.94K","-0.79%"
"Sep 14, 2011","76.875","77.145","77.555","76.720","41.43K","-0.16%"
"Sep 13, 2011","76.997","77.365","77.700","76.895","40.74K","-0.86%"
"Sep 12, 2011","77.666","77.580","77.885","77.130","41.98K","0.47%"
"Sep 09, 2011","77.300","76.350","77.375","76.135","60.33K","1.24%"
"Sep 08, 2011","76.352","75.580","76.405","75.570","32.57K","1.04%"
"Sep 07, 2011","75.566","75.940","75.965","75.320","32.65K","-0.65%"
"Sep 06, 2011","76.057","75.370","76.115","74.670","50.08K","1.11%"
"Sep 05, 2011","75.223","74.910","75.415","74.910","9.85K","0.51%"
"Sep 02, 2011","74.839","74.590","74.860","74.345","24.49K","0.38%"
"Sep 01, 2011","74.557","74.235","74.865","74.200","25.42K","0.52%"
"Aug 31, 2011","74.173","74.055","74.245","73.890","18.83K","0.24%"
"Aug 30, 2011","73.996","73.750","74.250","73.680","26.00K","0.30%"
"Aug 29, 2011","73.777","73.785","73.910","73.565","13.34K","-0.12%"
"Aug 26, 2011","73.869","74.285","74.550","73.765","29.82K","-0.66%"
"Aug 25, 2011","74.362","74.115","74.505","73.890","22.39K","0.37%"
"Aug 24, 2011","74.087","73.900","74.175","73.715","20.30K","0.17%"
"Aug 23, 2011","73.961","74.245","74.260","73.635","21.84K","-0.28%"
"Aug 22, 2011","74.168","74.140","74.250","73.875","14.00K","0.08%"
"Aug 19, 2011","74.106","74.475","74.570","73.685","25.81K","-0.28%"
"Aug 18, 2011","74.315","73.875","74.545","73.810","26.53K","0.76%"
"Aug 17, 2011","73.758","74.145","74.310","73.515","21.32K","-0.45%"
"Aug 16, 2011","74.093","74.000","74.265","73.845","18.95K","0.22%"
"Aug 15, 2011","73.929","74.675","74.745","73.840","21.63K","-1.09%"
"Aug 12, 2011","74.743","74.800","75.055","74.495","17.46K","-0.09%"
"Aug 11, 2011","74.810","75.010","75.390","74.450","34.06K","0.05%"
"Aug 10, 2011","74.769","74.130","74.925","73.905","40.23K","0.06%"
"Aug 09, 2011","74.724","75.015","75.100","73.990","39.24K","-0.29%"
"Aug 08, 2011","74.938","74.390","75.215","74.150","38.49K","0.18%"
"Aug 05, 2011","74.802","75.570","75.645","74.670","39.56K","-0.74%"
"Aug 04, 2011","75.360","74.080","75.550","74.020","56.64K","1.56%"
"Aug 03, 2011","74.199","74.720","74.855","74.085","25.69K","-0.63%"
"Aug 02, 2011","74.666","74.490","74.915","74.345","30.44K","0.28%"
"Aug 01, 2011","74.456","74.130","74.745","73.755","31.79K","0.57%"
"Jul 29, 2011","74.036","74.330","74.685","73.860","29.00K","-0.48%"
"Jul 28, 2011","74.391","74.300","74.585","74.045","23.40K","0.16%"
"Jul 27, 2011","74.273","73.690","74.390","73.585","32.91K","0.87%"
"Jul 26, 2011","73.629","74.310","74.395","73.605","28.55K","-0.84%"
"Jul 25, 2011","74.254","74.180","74.510","74.175","17.62K","-0.21%"
"Jul 22, 2011","74.412","74.245","74.600","74.155","22.18K","0.24%"
"Jul 21, 2011","74.231","74.970","75.370","74.125","44.56K","-1.15%"
"Jul 20, 2011","75.094","75.395","75.520","75.015","26.90K","-0.55%"
"Jul 19, 2011","75.513","75.630","75.820","75.180","26.07K","-0.37%"
"Jul 18, 2011","75.793","75.520","76.115","75.480","30.61K","0.36%"
"Jul 15, 2011","75.520","75.440","75.745","75.290","24.78K","-0.06%"
"Jul 14, 2011","75.562","75.060","75.645","74.990","37.68K","0.02%"
"Jul 13, 2011","75.547","76.395","76.455","75.370","37.20K","-0.90%"
"Jul 12, 2011","76.234","76.395","77.175","76.085","49.26K","-0.18%"
"Jul 11, 2011","76.374","75.560","76.555","75.540","36.06K","1.14%"
"Jul 08, 2011","75.514","75.215","75.730","75.130","32.10K","0.34%"
"Jul 07, 2011","75.257","75.265","75.745","75.150","21.50K","-0.24%"
"Jul 06, 2011","75.440","74.925","75.535","74.770","19.82K","0.61%"
"Jul 05, 2011","74.985","74.535","75.050","74.535","17.34K","0.56%"
"Jul 04, 2011","74.570","74.515","74.690","74.405","3.42K","-0.14%"
"Jul 01, 2011","74.674","74.820","75.055","74.505","17.68K","0.05%"
"Jun 30, 2011","74.635","74.915","74.915","74.540","32.86K","-0.58%"
"Jun 29, 2011","75.074","75.480","75.540","74.995","35.85K","-0.55%"
"Jun 28, 2011","75.490","75.665","75.960","75.260","26.63K","-0.45%"
"Jun 27, 2011","75.828","76.190","76.590","75.710","35.33K","-0.50%"
"Jun 24, 2011","76.210","75.705","76.280","75.475","38.76K","0.40%"
"Jun 23, 2011","75.904","75.350","76.250","75.350","35.97K","0.95%"
"Jun 22, 2011","75.188","75.095","75.310","74.865","26.54K","0.34%"
"Jun 21, 2011","74.931","75.260","75.455","74.920","27.04K","-0.75%"
"Jun 20, 2011","75.500","75.615","75.950","75.365","24.67K","0.05%"
"Jun 17, 2011","75.461","75.920","76.250","75.355","34.01K","-1.00%"
"Jun 16, 2011","76.224","75.975","76.505","75.855","35.47K","0.20%"
"Jun 15, 2011","76.072","74.820","76.135","74.820","41.17K","1.85%"
"Jun 14, 2011","74.692","74.875","75.005","74.590","19.03K","0.13%"
"Jun 13, 2011","74.596","74.805","74.950","74.600","1.28K","-0.27%"
"Jun 10, 2011","74.798","74.130","74.935","74.045","24.07K","0.80%"
"Jun 09, 2011","74.201","73.875","74.320","73.695","43.99K","0.35%"
"Jun 08, 2011","73.939","73.585","73.995","73.560","40.93K","0.56%"
"Jun 07, 2011","73.528","73.955","74.065","73.515","32.44K","-0.64%"
"Jun 06, 2011","73.999","73.770","74.085","73.665","33.32K","0.26%"
"Jun 03, 2011","73.807","74.365","74.505","73.725","35.29K","-0.76%"
"Jun 02, 2011","74.375","74.865","74.955","74.260","29.81K","-0.48%"
"Jun 01, 2011","74.731","74.525","74.955","74.345","33.48K","0.05%"
"May 31, 2011","74.696","74.830","74.840","74.495","25.85K","-0.45%"
"May 30, 2011","75.030","74.940","75.100","74.885","2.86K","0.02%"
"May 27, 2011","75.018","75.620","75.670","74.895","26.98K","-0.81%"
"May 26, 2011","75.632","76.095","76.095","75.415","32.08K","-0.52%"
"May 25, 2011","76.030","76.115","76.395","75.835","31.72K","0.01%"
"May 24, 2011","76.023","76.445","76.450","75.960","27.18K","-0.28%"
"May 23, 2011","76.234","75.845","76.540","75.825","38.74K","0.87%"
"May 20, 2011","75.579","75.195","75.920","75.085","41.78K","0.40%"
"May 19, 2011","75.277","75.485","75.710","75.185","41.23K","-0.47%"
"May 18, 2011","75.632","75.415","75.735","75.230","31.77K","0.12%"
"May 17, 2011","75.545","75.820","76.015","75.475","40.04K","-0.14%"
"May 16, 2011","75.651","76.080","76.190","75.410","36.28K","-0.38%"
"May 13, 2011","75.938","75.415","76.140","74.945","45.83K","0.69%"
"May 12, 2011","75.417","75.495","75.835","75.205","39.12K","-0.13%"
"May 11, 2011","75.517","74.735","75.620","74.530","55.12K","0.98%"
"May 10, 2011","74.782","74.775","75.175","74.685","32.11K","-0.16%"
"May 09, 2011","74.900","75.025","75.360","74.605","52.06K","-0.24%"
"May 06, 2011","75.080","74.260","75.180","74.110","66.99K","0.95%"
"May 05, 2011","74.375","73.280","74.420","72.985","61.58K","1.59%"
"May 04, 2011","73.213","73.260","73.480","72.860","36.61K","-0.14%"
"May 03, 2011","73.315","73.310","73.490","73.010","26.06K","0.24%"
"May 02, 2011","73.139","73.185","73.480","72.895","23.53K","0.04%"
